Month,Year,Quarter,District,Street,Control Number,Connection Type,Service Address,Previous Reading,Present Reading,Cleaned Previous Reading,Cleaned Present Reading,Cleaned Consumption,Record Status,Connection Status
OCT,2022,Q4,District 3,Altarejos Street,500809,Residential,"Altarejos St, Dist. 3",1751.0,1781.0,1751.0,1781.0,30,Corrected,Active
OCT,2022,Q4,District 3,Altarejos Street,500483,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Defect
OCT,2022,Q4,District 3,Altarejos Street,500443,Residential,"Altarejos St, Dist. 3",2481.0,2483.0,2481.0,2483.0,2,Corrected,Active
OCT,2022,Q4,District 3,Altarejos Street,501474,Residential,"Altarejos St, Dist. 3",844.0,859.0,844.0,859.0,15,Corrected,Active
OCT,2022,Q4,District 3,Altarejos Street,500215,Residential,"Altarejos St, Dist. 3",556.0,576.0,556.0,576.0,20,Corrected,Active
OCT,2022,Q4,District 3,Altarejos Street,500043,Residential,"Altarejos St, Dist. 3",2009.0,2010.0,2009.0,2010.0,1,Corrected,Active
OCT,2022,Q4,District 3,Altarejos Street,501645,Residential,"Altarejos St, Dist. 3",1441.0,1495.0,1441.0,1495.0,54,Corrected,Active
OCT,2022,Q4,District 3,Altarejos Street,500149,Residential,"Altarejos St, Dist. 3",5810.0,5841.0,5810.0,5841.0,31,Corrected,Active
OCT,2022,Q4,District 3,Altarejos Street,500186,Commercial,"Altarejos St, Dist. 3",714.0,730.0,714.0,730.0,16,Corrected,Active
OCT,2022,Q4,District 3,Altarejos Street,500805,Commercial,"Altarejos St, Dist. 3",3988.0,4000.0,3988.0,4000.0,12,Corrected,Active
OCT,2022,Q4,District 3,Altarejos Street,501717,Commercial,"Altarejos St, Dist. 3",390.0,408.0,390.0,408.0,18,Corrected,Active
OCT,2022,Q4,District 3,Altarejos Street,500741,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Defect
