Month,Year,Quarter,District,Street,Control Number,Connection Type,Service Address,Previous Reading,Present Reading,Cleaned Previous Reading,Cleaned Present Reading,Cleaned Consumption,Record Status,Connection Status
APR,2022,Q2,District 2,Alicante Street,500250,Residential,"Alicante St, Dist. 2",952.0,989.0,952.0,989.0,37,Corrected,Active
APR,2022,Q2,District 3,Alicante Street,500789,Residential,"Alicante St, Dist. 3",1205.0,1238.0,1205.0,1238.0,33,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,500978,Residential,"Alicante St, Dist. 2",2080.0,2102.0,2080.0,2102.0,22,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,501620,Residential,"Alicante St, Dist. 2",977.0,1027.0,977.0,1027.0,50,Corrected,Active
APR,2022,Q2,District 1,Alicante Street,501799,Residential,"Alicante St, Dist. 1",76.0,94.0,76.0,94.0,18,Corrected,Active
APR,2022,Q2,District 3,Alicante Street,500650,Residential,"Alicante St, Dist. 3",2949.0,2970.0,2949.0,2970.0,21,Corrected,Active
APR,2022,Q2,District 3,Flores Street,501079,Residential,"Flores St, Dist. 3",,,,,0,Corrected,Disconnected
APR,2022,Q2,District 2,Alicante Street,501481,Residential,"Alicante St, Dist. 2",1274.0,1319.0,1274.0,1319.0,45,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,500696,Residential,"Alicante St, Dist. 2",1198.0,1249.0,1198.0,1249.0,51,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,500812,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
APR,2022,Q2,District 2,Alicante Street,501722,Residential,"Alicante St, Dist. 2",283.0,312.0,283.0,312.0,29,Corrected,Active
APR,2022,Q2,District 1,Alicante Street,500271,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
APR,2022,Q2,District 4,Alicante Street,500093,Residential,"Alicante St, Dist. 4",2225.0,2250.0,2225.0,2250.0,25,Corrected,Active
APR,2022,Q2,District 3,Alicante Street,500839,Residential,"Alicante St, Dist. 3",5081.0,5156.0,5081.0,5156.0,75,Corrected,Active
APR,2022,Q2,District 3,Alicante Street,501088,Residential,"Alicante St, Dist. 3",2121.0,2153.0,2121.0,2153.0,32,Corrected,Active
APR,2022,Q2,District 3,Alicante Street,501878,Residential,"Alicante St, Dist. 3",,,,,0,Corrected,Unknown
APR,2022,Q2,District 2,Alicante Street,500265,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
APR,2022,Q2,District 4,Alicante Street,500241,Residential,"Alicante St, Dist. 4",4377.0,4482.0,4377.0,4482.0,105,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,500270,Residential,"Alicante St, Dist. 2",1096.0,1137.0,1096.0,1137.0,41,Corrected,Active
APR,2022,Q2,District 3,Alicante Street,501425,Residential,"Alicante St, Dist. 3",,,,,0,Corrected,Defect
APR,2022,Q2,District 2,Alicante Street,500011,Residential,"Alicante St, Dist. 2",2348.0,2371.0,2348.0,2371.0,23,Corrected,Active
APR,2022,Q2,District 3,Alicante Street,500723,Residential,"Alicante St, Dist. 3",,,,,0,Corrected,Disconnected
